"","Name","UWIN.Code","Start.Date","End.Date","Num.Days","Notes","states_abbrev","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","mean_daily_visits","median_daily_visits","mean_weekday_visits","mean_weekend_visits","restaurant_count","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlight_avg","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","buffer_size","X","BURDEN_RESCALED_AV_PCT","BURDEN_RESCALED_MAX_PCT","MAX_POLL_RAW","MEAN_POLL_RAW","OGBURDEN_AV","OGBURDEN_MAX","geometry"
"407","Middleton Home",NA,"02/20/2023","02/26/2023",6,"","CA",124700.333333333,45.93,64.0487640514987,5663.88757207974,2819.92934588129,22022.1428571429,21769,22203.2,21569.5,10,13752.6633627706,0.0175184383739722,785039.343643978,275.32800503408,47.3198198198199,0.179936809430092,105.00258052754,2.78075676437447,"Urban and Built-up",14.1749999523163,123.425,0.916365802288055,16,52.6382304,52.6382304,0,349,646.143917277475,500,66,14.63414634,26.82926829,38.20798876,27.71950304,21.95121951,39.02439024,c(-122.266458, 37.882987)
"408","Miller Knox-Crest Trail","MK-CT","11/24/2023","12/02/2023",8,"IOR","CA",136250,56.3,65.2542372881356,348.5553639117,189.88040443155,1708.33333333333,1652,1907.5,1310,1,5317.22664880134,0.00677319766435973,785039.343644192,479.968115315304,53.6489241223101,0.125070168827283,25.7324175902198,3.61868761256589,"Urban and Built-up",NA,131.025,NA,8.33333333333333,2078.9439741,1135.9130167,943.0309574,931,1277.49029666734,500,67,86.99186992,52.03252033,60.52621317,60.52621317,96.74796748,91.8699187,c(-122.37392, 37.91637)
"409","Miller Knox-Pickleweed","MK-PW","11/24/2023","12/02/2023",8,"","CA",136250,56.3,65.2542372881356,348.5553639117,189.88040443155,7100,7100,7100,NA,1,4302.48337664476,0.0054805958599133,785039.343644072,326.165998351275,21.4769403824523,0.0930903670651807,5.8209211334119,1.34814035469907,"Urban and Built-up",NA,132.8,NA,8.33333333333333,2078.9439741,1135.9130167,943.0309574,931,1277.49029666734,500,68,86.99186992,52.03252033,60.52621317,60.52621317,96.74796748,91.8699187,c(-122.38757, 37.91243)
"410","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,18.3333333333333,76.1305216,76.1305216,0,399,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"411","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,14.8333333333333,61.4606888,61.4606888,0,488,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"412","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,14.5,56.0064505,56.0064505,0,565,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"413","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,14.5,52.5885633,52.5885633,0,361,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"414","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,13.3333333333333,81.6008214,81.6008214,0,613,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"415","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,14.6666666666667,66.0985087,66.0985087,0,351,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"416","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,14.3333333333333,110.7437954,110.7437954,0,605,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"417","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,13.1666666666667,119.9981846,119.9981846,0,824,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"418","Mira Vista Park","MVP","11/19/2023","12/04/2023",15,"","CA",116424.111111111,44.0222222222222,38.7946898638937,3242.39542640626,1258.68138708827,18714.0625,18574,18264.1818181818,19703.8,7,18358.1410416433,0.0233849948926397,785039.343644306,405.90863206474,61.7720090293454,0.141740985276366,46.4649888485839,2.92294452256356,"Temperate or Subpolar Needleaf Forest",14.3500003814697,129.6,0.912889003753662,13.8333333333333,50.8121614,50.8121614,0,399,488.521859577132,500,69,95.12195122,86.17886179,50.43312182,40.59100214,65.85365854,63.41463415,c(-122.3211, 37.93756)
"419","Mirmalek Home",NA,"11/23/2022","12/07/2022",14,"","CA",186198.2,46.22,60.9822500014792,2108.85254331135,814.452149096953,3720.2,3664,3580.09090909091,4105.5,1,13302.3123173695,0.0169447715265053,785039.343644252,479.237611455772,37.1106094808126,0.185048919838761,169.709638498231,2.43119004729991,"Urban and Built-up",14,119.25,0.797368288040161,9.5,544.445314,544.445314,0,1161,504.102549711032,500,70,28.45528455,19.51219512,34.38327414,27.72027739,22.76422764,19.51219512,c(-122.226323, 37.844884)
"420","Mirmalek Home",NA,"11/23/2022","12/07/2022",14,"","CA",186198.2,46.22,60.9822500014792,2108.85254331135,814.452149096953,3720.2,3664,3580.09090909091,4105.5,1,13302.3123173695,0.0169447715265053,785039.343644252,479.237611455772,37.1106094808126,0.185048919838761,169.709638498231,2.43119004729991,"Urban and Built-up",14,119.25,0.797368288040161,12.5,138.296928,138.296928,0,623,504.102549711032,500,70,28.45528455,19.51219512,34.38327414,27.72027739,22.76422764,19.51219512,c(-122.226323, 37.844884)
"421","Mirmalek Home",NA,"11/23/2022","12/07/2022",14,"","CA",186198.2,46.22,60.9822500014792,2108.85254331135,814.452149096953,3720.2,3664,3580.09090909091,4105.5,1,13302.3123173695,0.0169447715265053,785039.343644252,479.237611455772,37.1106094808126,0.185048919838761,169.709638498231,2.43119004729991,"Urban and Built-up",14,119.25,0.797368288040161,15.8333333333333,105.3990224,105.3990224,0,625,504.102549711032,500,70,28.45528455,19.51219512,34.38327414,27.72027739,22.76422764,19.51219512,c(-122.226323, 37.844884)
"422","Mirmalek Home",NA,"11/23/2022","12/07/2022",14,"","CA",186198.2,46.22,60.9822500014792,2108.85254331135,814.452149096953,3720.2,3664,3580.09090909091,4105.5,1,13302.3123173695,0.0169447715265053,785039.343644252,479.237611455772,37.1106094808126,0.185048919838761,169.709638498231,2.43119004729991,"Urban and Built-up",14,119.25,0.797368288040161,15.5,102.3483258,102.3483258,0,543,504.102549711032,500,70,28.45528455,19.51219512,34.38327414,27.72027739,22.76422764,19.51219512,c(-122.226323, 37.844884)
"423","Mirmalek Home",NA,"11/23/2022","12/07/2022",14,"","CA",186198.2,46.22,60.9822500014792,2108.85254331135,814.452149096953,3720.2,3664,3580.09090909091,4105.5,1,13302.3123173695,0.0169447715265053,785039.343644252,479.237611455772,37.1106094808126,0.185048919838761,169.709638498231,2.43119004729991,"Urban and Built-up",14,119.25,0.797368288040161,11.6666666666667,251.2329946,244.9882834,6.2447112,616,504.102549711032,500,70,28.45528455,19.51219512,34.38327414,27.72027739,22.76422764,19.51219512,c(-122.226323, 37.844884)
"424","Monarch Bay Golf Club",NA,"11/28/2023","12/05/2023",7,"IOR","CA",105951,39.64,16.2481856421442,1051.16153572744,356.83405529058,8825.75,8404,7933.16666666667,11503.5,7,7427.33687185711,0.00946110144923328,785039.343644181,464.078774823895,31.7722660653889,0.188269164263093,2.55260149338248,2.32692385365716,"Urban and Built-up",14.3500003814697,99,0.701546430587769,14.1666666666667,682.0266404,141.1316592,540.8949812,432,1569.3788958838,500,71,56.91056911,69.10569106,61.00003949,43.30442354,71.54471545,95.93495935,c(-122.185248, 37.694999)
"425","Monarch Bay Golf Club",NA,"11/28/2023","12/05/2023",7,"IOR","CA",105951,39.64,16.2481856421442,1051.16153572744,356.83405529058,8825.75,8404,7933.16666666667,11503.5,7,7427.33687185711,0.00946110144923328,785039.343644181,464.078774823895,31.7722660653889,0.188269164263093,2.55260149338248,2.32692385365716,"Urban and Built-up",14.3500003814697,99,0.701546430587769,13.3333333333333,296.3040346,296.3040346,0,1305,1569.3788958838,500,71,56.91056911,69.10569106,61.00003949,43.30442354,71.54471545,95.93495935,c(-122.185248, 37.694999)
"426","Monarch Bay Golf Club",NA,"11/28/2023","12/05/2023",7,"IOR","CA",105951,39.64,16.2481856421442,1051.16153572744,356.83405529058,8825.75,8404,7933.16666666667,11503.5,7,7427.33687185711,0.00946110144923328,785039.343644181,464.078774823895,31.7722660653889,0.188269164263093,2.55260149338248,2.32692385365716,"Urban and Built-up",14.3500003814697,99,0.701546430587769,13.5,1173.7650302,831.3644906,342.4005396,960,1569.3788958838,500,71,56.91056911,69.10569106,61.00003949,43.30442354,71.54471545,95.93495935,c(-122.185248, 37.694999)
"427","Monarch Bay Golf Club",NA,"11/28/2023","12/05/2023",7,"IOR","CA",105951,39.64,16.2481856421442,1051.16153572744,356.83405529058,8825.75,8404,7933.16666666667,11503.5,7,7427.33687185711,0.00946110144923328,785039.343644181,464.078774823895,31.7722660653889,0.188269164263093,2.55260149338248,2.32692385365716,"Urban and Built-up",14.3500003814697,99,0.701546430587769,11,710.1107909,710.1107909,0,826,1569.3788958838,500,71,56.91056911,69.10569106,61.00003949,43.30442354,71.54471545,95.93495935,c(-122.185248, 37.694999)
"428","Monarch Bay Golf Club",NA,"11/28/2023","12/05/2023",7,"IOR","CA",105951,39.64,16.2481856421442,1051.16153572744,356.83405529058,8825.75,8404,7933.16666666667,11503.5,7,7427.33687185711,0.00946110144923328,785039.343644181,464.078774823895,31.7722660653889,0.188269164263093,2.55260149338248,2.32692385365716,"Urban and Built-up",14.3500003814697,99,0.701546430587769,11.6666666666667,335.497554,335.497554,0,584,1569.3788958838,500,71,56.91056911,69.10569106,61.00003949,43.30442354,71.54471545,95.93495935,c(-122.185248, 37.694999)
"429","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,14.8333333333333,38.9417245,38.9417245,0,365,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"430","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,19.5,2268.6782265,819.5938821,1449.0843444,556,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"431","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,17,87.0298555,87.0298555,0,920,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"432","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,15.5,51.0076175,51.0076175,0,554,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"433","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,18,38.0546355,38.0546355,0,368,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"434","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,17.3333333333333,68.182303,68.182303,0,757,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"435","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,15.5,39.8134933,39.8134933,0,396,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"436","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,16.1666666666667,57.9417377,57.9417377,0,694,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"437","Morello-Frosch Home",NA,"11/22/2022","12/03/2022",11,"","CA",93664.25,36.5666666666667,45.3372192657198,5321.82210303161,2489.21259538343,20952.1666666667,22322.5,20328.2222222222,22824,14,17721.6835303875,0.0225742616263386,785039.343643943,402.259789770061,67.0441176470589,0.120386034810116,16.7945749746204,3.64502400762975,"Urban and Built-up",14.25,115.4,0.940840601921082,15,54.9281061,54.9281061,0,676,1550.99922500511,500,72,78.04878049,73.98373984,60.13210098,50.29299012,81.30081301,83.7398374,c(-122.291413, 37.865678)
"438","Neumann Home",NA,"11/06/2023","11/22/2023",16,"","CA",116087,39.7,61.1293332875159,6388.72015282447,3013.34022848829,36643.2941176471,37433,36232.5384615385,37978.25,1,14348.1812010849,0.0182770218043873,785039.34364409,498.478609115503,58.1867266591676,0.153809686987826,54.6105738116386,2.94317294875332,"Urban and Built-up",14.3000001907349,120.3,0.934234499931335,11,39.4381484,39.4381484,0,422,412.638026727045,500,73,36.58536585,32.5203252,42.70250638,35.08540885,48.7804878,51.2195122,c(-122.275755, 37.878494)
"439","Neumann Home",NA,"11/06/2023","11/22/2023",16,"","CA",116087,39.7,61.1293332875159,6388.72015282447,3013.34022848829,36643.2941176471,37433,36232.5384615385,37978.25,1,14348.1812010849,0.0182770218043873,785039.34364409,498.478609115503,58.1867266591676,0.153809686987826,54.6105738116386,2.94317294875332,"Urban and Built-up",14.3000001907349,120.3,0.934234499931335,16.6666666666667,34.9569899,34.9569899,0,529,412.638026727045,500,73,36.58536585,32.5203252,42.70250638,35.08540885,48.7804878,51.2195122,c(-122.275755, 37.878494)
