"","Date","daily_visits","Name"
"65602",2023-04-29,5815,"Temescal Regional Recreation Area"
"65603",2023-04-30,5454,"Temescal Regional Recreation Area"
"65604",2023-05-01,4377,"Temescal Regional Recreation Area"
"65605",2023-05-02,5204,"Temescal Regional Recreation Area"
"65606",2023-05-03,5608,"Temescal Regional Recreation Area"
"65607",2023-05-04,5215,"Temescal Regional Recreation Area"
"65608",2023-05-05,6371,"Temescal Regional Recreation Area"
"65609",2023-05-06,5631,"Temescal Regional Recreation Area"
"65610",2023-05-07,7062,"Temescal Regional Recreation Area"
"65611",2023-05-08,5090,"Temescal Regional Recreation Area"
"65612",2023-05-09,6106,"Temescal Regional Recreation Area"
"65613",2023-05-10,5650,"Temescal Regional Recreation Area"
"65614",2023-05-11,5275,"Temescal Regional Recreation Area"
"65615",2023-05-12,7677,"Temescal Regional Recreation Area"
"65616",2023-05-13,7400,"Temescal Regional Recreation Area"
"65617",2023-05-14,5645,"Temescal Regional Recreation Area"
"65618",2023-05-15,5675,"Temescal Regional Recreation Area"
"65619",2023-05-16,7395,"Temescal Regional Recreation Area"
"65620",2023-05-17,6024,"Temescal Regional Recreation Area"
"65621",2023-05-18,6198,"Temescal Regional Recreation Area"
"65622",2023-05-19,7476,"Temescal Regional Recreation Area"
"65623",2023-05-20,6192,"Temescal Regional Recreation Area"
"65624",2023-05-21,6657,"Temescal Regional Recreation Area"
"65625",2023-05-22,5817,"Temescal Regional Recreation Area"
"65626",2023-05-23,5356,"Temescal Regional Recreation Area"
"65627",2023-05-24,7717,"Temescal Regional Recreation Area"
"65628",2023-05-25,7523,"Temescal Regional Recreation Area"
"65629",2023-05-26,4744,"Temescal Regional Recreation Area"
"65630",2023-05-27,5630,"Temescal Regional Recreation Area"
"65631",2023-05-28,5734,"Temescal Regional Recreation Area"
"65632",2023-05-29,5750,"Temescal Regional Recreation Area"
"65633",2023-05-30,5976,"Temescal Regional Recreation Area"
"65634",2023-05-31,4828,"Temescal Regional Recreation Area"
"65635",2023-06-01,4794,"Temescal Regional Recreation Area"
"65636",2023-06-02,5007,"Temescal Regional Recreation Area"
"65637",2023-06-03,6891,"Temescal Regional Recreation Area"
"65638",2023-06-04,6271,"Temescal Regional Recreation Area"
"65639",2023-06-05,4079,"Temescal Regional Recreation Area"
"65640",2023-06-06,5058,"Temescal Regional Recreation Area"
"65641",2023-06-07,4949,"Temescal Regional Recreation Area"
"65642",2023-06-08,6108,"Temescal Regional Recreation Area"
"65643",2023-06-09,4740,"Temescal Regional Recreation Area"
"65644",2023-06-10,4774,"Temescal Regional Recreation Area"
"65645",2023-06-11,5266,"Temescal Regional Recreation Area"
"65646",2023-06-12,4345,"Temescal Regional Recreation Area"
"65647",2023-06-13,5559,"Temescal Regional Recreation Area"
"65648",2023-06-14,3698,"Temescal Regional Recreation Area"
"65649",2023-06-15,5078,"Temescal Regional Recreation Area"
"65650",2023-06-16,4258,"Temescal Regional Recreation Area"
"65651",2023-06-17,5658,"Temescal Regional Recreation Area"
"65652",2023-06-18,4483,"Temescal Regional Recreation Area"
"65653",2023-06-19,4680,"Temescal Regional Recreation Area"
"65654",2023-06-20,5524,"Temescal Regional Recreation Area"
"65655",2023-06-21,3716,"Temescal Regional Recreation Area"
"65656",2023-06-22,6577,"Temescal Regional Recreation Area"
"65657",2023-06-23,4703,"Temescal Regional Recreation Area"
"65658",2023-06-24,3644,"Temescal Regional Recreation Area"
"65659",2023-06-25,3721,"Temescal Regional Recreation Area"
"65660",2023-06-26,3084,"Temescal Regional Recreation Area"
"65661",2023-06-27,5303,"Temescal Regional Recreation Area"
"65662",2023-06-28,4606,"Temescal Regional Recreation Area"
"65663",2023-06-29,5022,"Temescal Regional Recreation Area"
"65664",2023-06-30,4909,"Temescal Regional Recreation Area"
"65665",2023-07-01,4881,"Temescal Regional Recreation Area"
"65666",2023-07-02,4986,"Temescal Regional Recreation Area"
"65667",2023-07-03,4417,"Temescal Regional Recreation Area"
"65668",2023-07-04,7046,"Temescal Regional Recreation Area"
"65669",2023-07-05,4850,"Temescal Regional Recreation Area"
"65670",2023-07-06,4150,"Temescal Regional Recreation Area"
"65671",2023-07-07,4059,"Temescal Regional Recreation Area"
"65672",2023-07-08,5248,"Temescal Regional Recreation Area"
"65673",2023-07-09,4180,"Temescal Regional Recreation Area"
"65674",2023-07-10,4400,"Temescal Regional Recreation Area"
"65675",2023-07-11,5641,"Temescal Regional Recreation Area"
"65676",2023-07-12,4079,"Temescal Regional Recreation Area"
"65677",2023-07-13,5066,"Temescal Regional Recreation Area"
"65678",2023-07-14,4882,"Temescal Regional Recreation Area"
"65679",2023-07-15,5460,"Temescal Regional Recreation Area"
"65680",2023-07-16,4464,"Temescal Regional Recreation Area"
"65681",2023-07-17,5210,"Temescal Regional Recreation Area"
"65682",2023-07-18,4932,"Temescal Regional Recreation Area"
"65683",2023-07-19,4328,"Temescal Regional Recreation Area"
"65684",2023-07-20,4997,"Temescal Regional Recreation Area"
"65685",2023-07-21,5531,"Temescal Regional Recreation Area"
"65686",2023-07-22,5111,"Temescal Regional Recreation Area"
"65687",2023-07-23,4407,"Temescal Regional Recreation Area"
"65688",2023-07-24,4713,"Temescal Regional Recreation Area"
"65689",2023-07-25,4835,"Temescal Regional Recreation Area"
"65690",2023-07-26,3875,"Temescal Regional Recreation Area"
"65691",2023-07-27,4388,"Temescal Regional Recreation Area"
"65692",2023-07-28,5116,"Temescal Regional Recreation Area"
"65693",2023-07-29,5205,"Temescal Regional Recreation Area"
"65694",2023-07-30,4923,"Temescal Regional Recreation Area"
"65695",2023-07-31,4293,"Temescal Regional Recreation Area"
"65696",2023-08-01,5521,"Temescal Regional Recreation Area"
"65697",2023-08-02,5012,"Temescal Regional Recreation Area"
"65698",2023-08-03,5078,"Temescal Regional Recreation Area"
"65699",2023-08-04,5415,"Temescal Regional Recreation Area"
"65700",2023-08-05,6498,"Temescal Regional Recreation Area"
"65701",2023-08-06,4528,"Temescal Regional Recreation Area"
"65702",2023-08-07,5402,"Temescal Regional Recreation Area"
"65703",2023-08-08,5454,"Temescal Regional Recreation Area"
"65704",2023-08-09,5903,"Temescal Regional Recreation Area"
"65705",2023-08-10,5444,"Temescal Regional Recreation Area"
"65706",2023-08-11,5123,"Temescal Regional Recreation Area"
"65707",2023-08-12,4279,"Temescal Regional Recreation Area"
"65708",2023-08-13,4666,"Temescal Regional Recreation Area"
"65709",2023-08-14,4876,"Temescal Regional Recreation Area"
"65710",2023-08-15,5221,"Temescal Regional Recreation Area"
"65711",2023-08-16,5562,"Temescal Regional Recreation Area"
"65712",2023-08-17,5187,"Temescal Regional Recreation Area"
"65713",2023-08-18,3853,"Temescal Regional Recreation Area"
"65714",2023-08-19,4738,"Temescal Regional Recreation Area"
"65715",2023-08-20,5870,"Temescal Regional Recreation Area"
"65716",2023-08-21,5428,"Temescal Regional Recreation Area"
"65717",2023-08-22,4675,"Temescal Regional Recreation Area"
"65718",2023-08-23,4657,"Temescal Regional Recreation Area"
"65719",2023-08-24,6640,"Temescal Regional Recreation Area"
"65720",2023-08-25,5143,"Temescal Regional Recreation Area"
"65721",2023-08-26,6492,"Temescal Regional Recreation Area"
"65722",2023-08-27,3654,"Temescal Regional Recreation Area"
"65723",2023-08-28,5721,"Temescal Regional Recreation Area"
"65724",2023-08-29,5324,"Temescal Regional Recreation Area"
"65725",2023-08-30,5847,"Temescal Regional Recreation Area"
"65726",2023-08-31,6118,"Temescal Regional Recreation Area"
"65727",2023-09-01,4343,"Temescal Regional Recreation Area"
"65728",2023-09-02,4432,"Temescal Regional Recreation Area"
"65729",2023-09-03,3383,"Temescal Regional Recreation Area"
"65730",2023-09-04,3672,"Temescal Regional Recreation Area"
"65731",2023-09-05,6799,"Temescal Regional Recreation Area"
"65732",2023-09-06,5126,"Temescal Regional Recreation Area"
"65733",2023-09-07,6066,"Temescal Regional Recreation Area"
"65734",2023-09-08,4659,"Temescal Regional Recreation Area"
"65735",2023-09-09,3452,"Temescal Regional Recreation Area"
"65736",2023-09-10,3402,"Temescal Regional Recreation Area"
"65737",2023-09-11,5194,"Temescal Regional Recreation Area"
"65738",2023-09-12,5538,"Temescal Regional Recreation Area"
"65739",2023-09-13,5246,"Temescal Regional Recreation Area"
"65740",2023-09-14,4716,"Temescal Regional Recreation Area"
"65741",2023-09-15,5965,"Temescal Regional Recreation Area"
"65742",2023-09-16,3873,"Temescal Regional Recreation Area"
"65743",2023-09-17,2671,"Temescal Regional Recreation Area"
"65744",2023-09-18,4542,"Temescal Regional Recreation Area"
"65745",2023-09-19,4736,"Temescal Regional Recreation Area"
"65746",2023-09-20,4834,"Temescal Regional Recreation Area"
"65747",2023-09-21,4350,"Temescal Regional Recreation Area"
"65748",2023-09-22,4268,"Temescal Regional Recreation Area"
"65749",2023-09-23,6748,"Temescal Regional Recreation Area"
"65750",2023-09-24,3041,"Temescal Regional Recreation Area"
"65751",2023-09-25,4119,"Temescal Regional Recreation Area"
"65752",2023-09-26,4268,"Temescal Regional Recreation Area"
"65753",2023-09-27,5426,"Temescal Regional Recreation Area"
"65754",2023-09-28,4393,"Temescal Regional Recreation Area"
"65755",2023-09-29,5106,"Temescal Regional Recreation Area"
"65756",2023-09-30,3203,"Temescal Regional Recreation Area"
"65757",2023-10-01,4156,"Temescal Regional Recreation Area"
"65758",2023-10-02,4717,"Temescal Regional Recreation Area"
"65759",2023-10-03,5930,"Temescal Regional Recreation Area"
"65760",2023-10-04,6053,"Temescal Regional Recreation Area"
"65761",2023-10-05,5867,"Temescal Regional Recreation Area"
"65762",2023-10-06,5624,"Temescal Regional Recreation Area"
"65763",2023-10-07,4588,"Temescal Regional Recreation Area"
"65764",2023-10-08,3970,"Temescal Regional Recreation Area"
"65765",2023-10-09,3587,"Temescal Regional Recreation Area"
"65766",2023-10-10,5615,"Temescal Regional Recreation Area"
"65767",2023-10-11,4796,"Temescal Regional Recreation Area"
"65768",2023-10-12,6349,"Temescal Regional Recreation Area"
"65769",2023-10-13,5355,"Temescal Regional Recreation Area"
"65770",2023-10-14,3950,"Temescal Regional Recreation Area"
"65771",2023-10-15,3753,"Temescal Regional Recreation Area"
"65772",2023-10-16,4309,"Temescal Regional Recreation Area"
"65773",2023-10-17,4856,"Temescal Regional Recreation Area"
"65774",2023-10-18,4600,"Temescal Regional Recreation Area"
"65775",2023-10-19,4471,"Temescal Regional Recreation Area"
"65776",2023-10-20,4771,"Temescal Regional Recreation Area"
"65777",2023-10-21,3939,"Temescal Regional Recreation Area"
"65778",2023-10-22,1723,"Temescal Regional Recreation Area"
"65779",2023-10-23,4560,"Temescal Regional Recreation Area"
"65780",2023-10-24,3586,"Temescal Regional Recreation Area"
"65781",2023-10-25,5296,"Temescal Regional Recreation Area"
"65782",2023-10-26,5475,"Temescal Regional Recreation Area"
"65783",2023-10-27,5735,"Temescal Regional Recreation Area"
"65784",2023-10-28,4402,"Temescal Regional Recreation Area"
"65785",2023-10-29,3035,"Temescal Regional Recreation Area"
"65786",2023-10-30,4942,"Temescal Regional Recreation Area"
"65787",2023-10-31,6666,"Temescal Regional Recreation Area"
"65788",2023-11-01,4484,"Temescal Regional Recreation Area"
"65789",2023-11-02,4433,"Temescal Regional Recreation Area"
"65790",2023-11-03,5470,"Temescal Regional Recreation Area"
"65791",2023-11-04,3694,"Temescal Regional Recreation Area"
"65792",2023-11-05,2919,"Temescal Regional Recreation Area"
"65793",2023-11-06,4549,"Temescal Regional Recreation Area"
"65794",2023-11-07,4729,"Temescal Regional Recreation Area"
"65795",2023-11-08,4753,"Temescal Regional Recreation Area"
"65796",2023-11-09,6407,"Temescal Regional Recreation Area"
"65797",2023-11-10,4032,"Temescal Regional Recreation Area"
"65798",2023-11-11,4593,"Temescal Regional Recreation Area"
"65799",2023-11-12,5432,"Temescal Regional Recreation Area"
"65800",2023-11-13,5460,"Temescal Regional Recreation Area"
"65801",2023-11-14,4192,"Temescal Regional Recreation Area"
"65802",2023-11-15,6083,"Temescal Regional Recreation Area"
"65803",2023-11-16,6099,"Temescal Regional Recreation Area"
"65804",2023-11-17,5040,"Temescal Regional Recreation Area"
"65805",2023-11-18,3482,"Temescal Regional Recreation Area"
"65806",2023-11-19,3551,"Temescal Regional Recreation Area"
"65807",2023-11-20,4938,"Temescal Regional Recreation Area"
"65808",2023-11-21,5376,"Temescal Regional Recreation Area"
"65809",2023-11-22,5214,"Temescal Regional Recreation Area"
"65810",2023-11-23,3608,"Temescal Regional Recreation Area"
"65811",2023-11-24,4008,"Temescal Regional Recreation Area"
"65812",2023-11-25,5287,"Temescal Regional Recreation Area"
"65813",2023-11-26,3351,"Temescal Regional Recreation Area"
"65814",2023-11-27,5068,"Temescal Regional Recreation Area"
"65815",2023-11-28,5679,"Temescal Regional Recreation Area"
"65816",2023-11-29,4058,"Temescal Regional Recreation Area"
"65817",2023-11-30,4949,"Temescal Regional Recreation Area"
"65818",2023-12-01,6219,"Temescal Regional Recreation Area"
"65819",2023-12-02,4646,"Temescal Regional Recreation Area"
"65820",2023-12-03,2454,"Temescal Regional Recreation Area"
"65821",2023-12-04,3549,"Temescal Regional Recreation Area"
"65822",2023-12-05,5892,"Temescal Regional Recreation Area"
"65823",2023-12-06,4015,"Temescal Regional Recreation Area"
"65824",2023-12-07,3293,"Temescal Regional Recreation Area"
"65825",2023-12-08,4836,"Temescal Regional Recreation Area"
"65826",2023-12-09,5392,"Temescal Regional Recreation Area"
"65827",2023-12-10,3923,"Temescal Regional Recreation Area"
"65828",2023-12-11,5104,"Temescal Regional Recreation Area"
"65829",2023-12-12,4249,"Temescal Regional Recreation Area"
"65830",2023-12-13,5090,"Temescal Regional Recreation Area"
"65831",2023-12-14,5124,"Temescal Regional Recreation Area"
"65832",2023-12-15,5690,"Temescal Regional Recreation Area"
"65833",2023-12-16,6994,"Temescal Regional Recreation Area"
"65834",2023-12-17,4090,"Temescal Regional Recreation Area"
"65835",2023-12-18,4440,"Temescal Regional Recreation Area"
"65836",2023-12-19,3756,"Temescal Regional Recreation Area"
"65837",2023-12-20,4768,"Temescal Regional Recreation Area"
"65838",2023-12-21,4164,"Temescal Regional Recreation Area"
"65839",2023-12-22,5015,"Temescal Regional Recreation Area"
"65840",2023-12-23,6026,"Temescal Regional Recreation Area"
"65841",2023-12-24,4912,"Temescal Regional Recreation Area"
"65842",2023-12-25,2661,"Temescal Regional Recreation Area"
"65843",2023-12-26,6054,"Temescal Regional Recreation Area"
"65844",2023-12-27,4217,"Temescal Regional Recreation Area"
"65845",2023-12-28,3879,"Temescal Regional Recreation Area"
"65846",2023-12-29,3994,"Temescal Regional Recreation Area"
"65847",2023-12-30,3469,"Temescal Regional Recreation Area"
"65848",2023-12-31,3705,"Temescal Regional Recreation Area"
"65849",2022-01-01,7724,"The Dog Social Club Cooperative"
"65850",2022-01-02,6860,"The Dog Social Club Cooperative"
"65851",2022-01-03,9019,"The Dog Social Club Cooperative"
"65852",2022-01-04,10136,"The Dog Social Club Cooperative"
"65853",2022-01-05,8756,"The Dog Social Club Cooperative"
"65854",2022-01-06,9678,"The Dog Social Club Cooperative"
"65855",2022-01-07,11366,"The Dog Social Club Cooperative"
"65856",2022-01-08,11368,"The Dog Social Club Cooperative"
"65857",2022-01-09,9147,"The Dog Social Club Cooperative"
"65858",2022-01-10,8222,"The Dog Social Club Cooperative"
"65859",2022-01-11,11407,"The Dog Social Club Cooperative"
"65860",2022-01-12,10283,"The Dog Social Club Cooperative"
"65861",2022-01-13,10339,"The Dog Social Club Cooperative"
"65862",2022-01-14,11703,"The Dog Social Club Cooperative"
"65863",2022-01-15,11804,"The Dog Social Club Cooperative"
"65864",2022-01-16,9891,"The Dog Social Club Cooperative"
"65865",2022-01-17,8371,"The Dog Social Club Cooperative"
"65866",2022-01-18,10340,"The Dog Social Club Cooperative"
"65867",2022-01-19,10444,"The Dog Social Club Cooperative"
"65868",2022-01-20,12540,"The Dog Social Club Cooperative"
"65869",2022-01-21,12135,"The Dog Social Club Cooperative"
"65870",2022-01-22,11497,"The Dog Social Club Cooperative"
"65871",2022-01-23,10054,"The Dog Social Club Cooperative"
"65872",2022-01-24,8807,"The Dog Social Club Cooperative"
"65873",2022-01-25,10179,"The Dog Social Club Cooperative"
"65874",2022-01-26,9919,"The Dog Social Club Cooperative"
"65875",2022-01-27,11212,"The Dog Social Club Cooperative"
"65876",2022-01-28,12638,"The Dog Social Club Cooperative"
"65877",2022-01-29,12124,"The Dog Social Club Cooperative"
"65878",2022-01-30,9861,"The Dog Social Club Cooperative"
"65879",2022-01-31,8763,"The Dog Social Club Cooperative"
"65880",2022-02-01,11159,"The Dog Social Club Cooperative"
"65881",2022-02-02,11485,"The Dog Social Club Cooperative"
"65882",2022-02-03,12258,"The Dog Social Club Cooperative"
"65883",2022-02-04,13548,"The Dog Social Club Cooperative"
"65884",2022-02-05,12360,"The Dog Social Club Cooperative"
"65885",2022-02-06,13435,"The Dog Social Club Cooperative"
"65886",2022-02-07,9637,"The Dog Social Club Cooperative"
